,Data.ID,Location,Level,Nation.code,State.code,County.code,Crop,Qualifier,Crop.name.in.original.data,Plant.start,Plant.start.date,Plant.end,Plant.end.date,Plant.median,Plant.range,Harvest.start,Harvest.start.date,Harvest.end,Harvest.end.date,Harvest.median,Harvest.range,Source,Notes,X,full.crop.name,location.code,tot.days,lat.avg,lon.avg,harvested.area,tmin.day.avg,temp.average,precip.average,temp.min,precip.min,temp.max,precip.max,temp.min.month,precip.min.month,temp.max.month,precip.max.month,temp.at.planting,precip.at.planting,sunfrac.at.planting,daylength.at.planting,dsw.at.planting,precip.over.pet.min,precip.over.pet.min.day,precip.over.pet.max,precip.over.pet.max.day,precip.over.pet.at.planting,apr.to.sept.temp.anomaly,apr.to.sept.precip.frac,gdd.base.0.between.plant.and.harvest,gdd.base.4.between.plant.and.harvest,gdd.base.5.between.plant.and.harvest,gdd.base.8.between.plant.and.harvest,gdd.base.10.between.plant.and.harvest,gdd.base.0,gdd.base.4,gdd.base.5,gdd.base.8,gdd.base.10,gdd.base.0.from.plant.until.cold,gdd.base.4.from.plant.until.cold,gdd.base.5.from.plant.until.cold,gdd.base.8.from.plant.until.cold,gdd.base.10.from.plant.until.cold,ndays.growing.season.below.0,ndays.growing.season.below.5,ndays.growing.season.below.10,ndays.growing.season.below.12,ndays.growing.season.below.15,ndays.growing.season.below.17,ndays.below.0,ndays.below.5,ndays.below.10,ndays.below.12,ndays.below.15,ndays.below.17,LGP,LGP.T,LGP.P,LGP.tmin5.tmax100,LGP.T.tmin5.tmax100,LGP.P.tmin5.tmax100,temp.growing.season,precip.growing.season,ndays.since.snowfrac_0.5,ndays.since.snowfrac_0.1,ndays.since.snowfrac_0.05,ndays.since.snowfrac_0,climate.category,misclassified,climate.category.string
694,860,Argentina,N,226,NA,NA,Maize,,Corn,252,9/9,340,12/6,296,89,60,3/1,150,5/30,105,91,Avg GMu,,NA,Maize,226,174,-33.1240612,-61.96391673,28001.50712,-7.695875703,17.31579219,73.64225957,10.59792283,28.17788885,24.09431291,121.6796726,7,8,1,3,18.12549242,91.30557029,0.6061034675,14.00851364,246.4172924,0.4156491633,228,0.9111744765,75,0.624863392,-4.138879599,0.5656254269,3761.780449,3065.780449,2891.780449,2369.780449,2021.780449,6309.363705,4849.363705,4484.363705,3389.363705,2659.363705,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,74,138,177,318,365,318,318,365,318,21.61942787,104.8105535,NA,NA,NA,NA,2,FALSE,2
695,861,Argentina,N,226,NA,NA,Rice,,Rice,242,8/30,349,12/15,295.5,108,59,2/28,175,6/24,117,117,Avg GMu,,NA,Rice,226,186.5,-30.24331628,-59.01373421,1911.658705,-4.673566506,19.59675642,99.24380187,13.64754518,50.35522492,25.93196616,146.8692813,7,7,1,3,20.12179472,116.6383021,0.623851769,13.8511707,252.6272477,0.586239367,352,1.207936539,114,0.7456585677,-3.780338234,0.7481544659,4342.597485,3594.597485,3407.597485,2846.597485,2472.597485,7142.564966,5682.564966,5317.564966,4222.564966,3492.564966,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,79,131,365,365,365,365,365,365,23.22244644,124.4421165,NA,NA,NA,NA,2,FALSE,2
696,862,Argentina,N,226,NA,NA,Wheat,Winter,Winter Wheat,127,5/7,233,8/21,180,107,304,10/31,22,1/22,345.5,84,Avg GMu,,NA,Wheat.Winter,226,165.5,-34.42373951,-61.75575303,60174.53435,-8.054645953,16.62046733,70.2292453,9.819010997,28.10192144,23.64466617,115.5218939,7,8,1,3,9.869094786,30.72622587,0.475850348,10.80082388,91.62954107,0.4460721846,228,0.8912581314,75,0.809602025,-4.22290684,0.6021052999,2436.555158,1772.555158,1606.555158,1108.555158,779.5133977,6055.215063,4595.215063,4230.215063,3135.215063,2409.741795,NA,NA,NA,NA,0,0,0,21,59,93,113,0,0,36,92,153,191,336,365,336,336,365,336,14.67804312,59.3320023,NA,NA,NA,NA,2,TRUE,2X
697,863,South Africa (East),S,227,-1,NA,Maize,,Maize,271,9/28,365,12/31,318,95,115,4/25,193,7/12,154,79,Avg GMu,"MWCACP doesn't distinguish between east and west, but it looks like they're just presenting the calendar for the east",NA,Maize,-1,201,-27.07357981,27.50372784,30426.73242,-7.515461826,16.5537566,52.61299633,9.312247207,5.812789056,21.9896531,111.4284673,6,7,1,1,19.86903045,86.91398077,0.6632401973,14.2694751,284.0250816,0.08017054449,196,0.5989010103,16,0.4929819912,-3.850965665,0.3645996448,3771.806841,2967.806841,2766.806841,2163.806841,1761.806841,6032.879257,4572.879257,4207.879257,3112.879257,2404.83163,NA,NA,NA,NA,1763.746716,0,0,0,12,38,55,0,0,42,83,134,172,94,322,94,94,365,94,18.76520816,71.89416761,NA,NA,NA,NA,2,FALSE,2
698,864,South Africa (except Western Cape),S,227,-1,NA,Wheat,Winter,Winter Wheat,117,4/27,187,7/6,152,71,272,9/29,350,12/16,311,79,Avg GMu,"MWCACP: Earlier crop development in Western Cape. GIEWS doesn't make any geographical qualifications, but I assume that its data also do not apply to the Western Cape (see README file).",NA,Wheat.Winter,-1,159,-28.42901385,26.68412004,5157.331524,-8.08499411,16.32593266,47.70014924,8.794861392,8.633422872,22.54460346,90.87474593,6,7,1,1,10.36191971,14.38206665,0.8037385025,11.30072878,154.7562776,0.1281748736,197,0.5065391948,75,0.2136420654,-4.206173933,0.4353107019,2048.142321,1412.142321,1253.142321,776.1423209,507.8867957,5948.578842,4488.578842,4123.578842,3028.578842,2348.323316,NA,NA,NA,NA,0.5820618254,0,0,55,80,104,127,0,0,55,95,143,182,9,365,9,9,365,9,12.88139824,25.0814006,NA,NA,NA,NA,2,TRUE,2X
699,865,"China (Sichuan, Hubei and Hunan)",S,22,-1,NA,Cotton,,Cotton,89,3/30,136,5/16,112.5,48,213,8/1,273,9/30,243,61,MWCACP Updates,Derived from note in general China cotton calendar,NA,Cotton,-1,130.5,30.28436127,111.4054726,8063.443603,-7.980495041,16.80073788,97.54072875,4.68827014,27.20115536,28.21947089,171.1454906,1,12,7,6,18.02002222,129.4506065,0.3499999063,13.95130576,188.8331484,0.7010326073,350,1.150835235,105,1.140078721,7.023609648,1.459526567,3287.933595,2763.933595,2632.933595,2239.933595,1977.933595,6151.979466,4691.979466,4328.705057,3394.77334,2847.099229,NA,NA,3848.111664,3120.016209,2671.937646,0,0,0,0,0,0,0,11,103,125,157,178,262,262,365,354,354,365,25.09872973,154.4606362,365,365,365,-365,1,FALSE,1
700,866,China (South),S,22,-1,NA,Soybeans,,Soybean,45,2/14,109,4/19,77,65,198,7/17,258,9/15,228,61,MWCACP Updates,Derived from note in general China soybean calendar,NA,Soybeans,-1,151,26.8368341,108.8591254,22823.79402,-5.991028914,16.99117559,111.3068768,7.219517802,28.02808477,25.55775282,214.3557628,1,12,7,6,13.01361623,78.75342253,0.3304784182,12.83894203,162.6328088,0.5662617016,350,1.573628142,166,0.9104003206,5.505719419,1.51741891,3241.247689,2637.247689,2486.247689,2033.247689,1731.247689,6217.021073,4757.021073,4392.021073,3309.408772,2701.467949,NA,NA,NA,3217.518054,2669.433623,0,0,0,0,13,26,0,0,78,107,147,172,286,286,365,365,365,365,21.46521648,168.0534953,365,365,365,-365,1,FALSE,1
701,867,Mexico (Yucatan),S,80,-1,NA,Maize,,Corn,163,6/12,225,8/13,194,63,321,11/17,41,2/10,363.5,86,MWCACP Updates,Added from note in general Mexico corn calendar,NA,Maize,-1,169.5,19.94689407,-89.0027665,2293.453466,9.984882403,25.91791061,98.25387744,22.71732834,27.82430524,28.2009882,202.9868227,1,3,5,9,27.56506109,154.312265,0.5308256066,14.04920856,237.5960617,0.1783779236,75,1.371589687,258,0.9184000784,1.772625975,1.390585902,4384.562546,3704.562546,3534.562546,3024.562546,2684.562546,9463.35875,8003.35875,7638.35875,6543.35875,5813.35875,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,225,365,225,225,365,225,25.79154439,125.8966215,365,365,365,365,3,FALSE,3
702,976,Alaska,S,5,321,NA,Barley,,Barley - spring,125,5/5,156,6/5,140.5,32,232,8/20,278,10/5,255,47,USDA UPHD,,NA,Barley,321,114.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
703,977,California,S,5,276,NA,Barley,,Barley - spring,51,2/20,135,5/15,93,85,227,8/15,274,10/1,250.5,48,USDA UPHD,,NA,Barley,276,157.5,37.52305972,-120.5584215,426.0730715,-14.18330777,13.82194118,36.26997718,5.846609666,3.56774765,22.39800361,81.33617295,1,7,7,1,11.21858268,44.67746043,0.7569488974,13.57656749,244.5408217,0.01749826664,197,2.286594375,365,0.3751503941,4.75085946,0.3346845917,2931.427623,2299.427623,2141.427623,1667.427623,1351.427623,5056.921838,3596.921838,3231.921838,2250.333028,1724.424219,NA,NA,NA,2177.3036,1715.463536,0,0,0,9,35,52,0,0,126,161,203,235,21,238,148,148,365,148,18.55333939,12.47817162,365,-11,-37,-365,1,FALSE,1
704,978,Colorado,S,5,277,NA,Barley,,Barley - spring,74,3/15,135,5/15,104.5,62,191,7/10,263,9/20,227,73,USDA UPHD,,NA,Barley,277,122.5,38.42354138,-105.6633611,348.7803214,-38.871568,6.364258957,24.75377552,-6.552764417,11.52086216,18.89550863,43.02487677,1,1,7,7,5.732506957,23.53462245,0.7284018806,14.09146587,253.9288013,0.1684324394,166,0.6765828936,350,0.2237395704,7.341468683,1.34248476,1758.442182,1266.442182,1143.442182,789.9584904,583.3572425,2781.879458,1855.397718,1650.086862,1096.458696,781.6443899,2678.866066,1845.996824,1648.35625,0,0,0,0,26,38,57,74,111,165,219,243,280,311,0,146,54,0,201,54,14.2962779,34.61788262,-27,-61,-65,-365,1,FALSE,1
705,979,Idaho,S,5,282,NA,Barley,,Barley - spring,83,3/24,146,5/26,114.5,64,209,7/28,272,9/29,240.5,64,USDA UPHD,,NA,Barley,282,126,43.67486961,-113.0670719,2759.122538,-38.66736326,6.140070338,34.14977706,-6.23055084,20.9528071,18.97411241,43.99339776,1,7,7,5,6.907481196,37.23200385,0.6446289684,14.89844458,241.273135,0.1139014737,197,3.464374703,356,0.3592170408,7.275005594,0.9270714799,1878.030656,1374.030656,1248.030656,873.6690933,647.2513854,2695.805408,1787.582468,1587.13933,1049.474611,746.6367315,2548.853368,1761.681281,1575.956052,0,0,0,0,19,32,52,74,116,170,225,248,285,313,0,140,164,11,195,164,14.90500521,32.4034869,5,-51,-68,-365,1,FALSE,1
706,980,Kansas,S,5,286,NA,Barley,,Barley - spring,60,3/1,121,5/1,90.5,62,161,6/10,191,7/10,176,31,USDA UPHD,,NA,Barley,286,85.5,37.96522464,-100.0616814,2.676349187,-29.65712544,12.04719015,48.16076257,-1.796956036,15.4829764,25.75950845,88.68464257,1,1,7,6,9.091166035,42.3749412,0.6378749532,13.48768681,216.6900763,0.3394721119,197,0.7857413291,333,0.4258637829,8.147917239,1.439798672,1447.221071,1103.221071,1017.221071,759.2210715,589.2208395,4466.412843,3316.891446,3059.230889,2348.334571,1919.428704,4238.824274,3251.242805,3017.8286,2345.435393,0,0,0,4,14,32,44,51,113,160,178,209,231,31,206,119,52,252,119,16.82815199,71.51057015,56,5,-4,-24,1,FALSE,1
707,981,Michigan,S,5,292,NA,Barley,,Barley - spring,105,4/15,141,5/21,123,37,207,7/26,243,8/31,225,37,USDA UPHD,,NA,Barley,292,102,44.40525625,-84.98291087,71.4667104,-32.95378552,6.698583311,65.55835831,-7.647217152,36.17290705,20.24552783,87.59793137,1,2,7,9,9.50907477,69.40162588,0.5632600355,15.37734912,233.2506101,0.4349305496,196,5.399999659,350,0.6342048022,8.149504237,1.172747641,1715.757842,1307.757842,1205.757842,899.7578424,696.3242485,3038.199817,2110.058353,1900.476548,1327.114449,992.591713,2828.471708,2037.761888,1851.691282,1321.640118,0,0,0,2,12,30,42,115,160,207,227,261,287,113,157,321,161,205,321,16.82115532,75.60392383,40,22,17,-5,1,FALSE,1
708,982,Minnesota,S,5,293,NA,Barley,,Barley - spring,106,4/16,156,6/5,131,51,207,7/26,267,9/24,237,61,USDA UPHD,,NA,Barley,293,106,47.59969344,-96.06518004,1313.921593,-41.42377842,4.133844978,46.1589259,-15.62662724,12.36527861,20.58110702,93.4266131,1,2,7,6,11.70613271,62.24039947,0.5843435722,16.15301524,243.4133809,0.4737596293,197,3.273609026,362,0.5149709466,10.72796972,1.516158407,1901.058898,1477.058898,1371.058898,1053.058898,841.0588983,2885.426934,2045.706155,1851.448277,1310.120711,991.2287865,2616.000288,1923.879145,1758.535956,1281.725367,985.2086827,0,0,0,1,18,30,143,174,214,232,264,286,127,151,341,167,191,341,17.93451791,80.43135593,42,25,24,5,1,FALSE,1
709,983,Montana,S,5,296,NA,Barley,,Barley - spring,97,4/7,152,6/1,124.5,56,216,8/4,271,9/28,243.5,56,USDA UPHD,,NA,Barley,296,119,47.62953231,-110.540865,4101.893671,-42.85028723,5.863115757,30.92583823,-7.778940777,13.21080657,19.20278541,67.09732493,1,2,7,6,8.91072075,49.94234581,0.59435784,15.81788262,237.8885273,0.2152403388,197,2.197248174,360,0.4598516493,7.849081871,1.435289296,1902.804403,1426.804403,1307.804403,950.8044033,716.1381847,2731.379594,1845.192565,1645.869063,1103.226078,794.7847703,2515.919231,1777.937052,1602.901974,1100.853534,0,0,0,6,18,37,61,125,170,223,246,281,306,0,143,132,3,195,132,15.98995297,49.56524375,31,-13,-24,-365,1,FALSE,1
710,984,Nebraska,S,5,297,NA,Barley,,Barley - spring,79,3/20,108,4/18,93.5,30,199,7/18,211,7/30,205,13,USDA UPHD,,NA,Barley,297,111.5,42.17641334,-101.0591135,23.09882739,-36.24404324,8.67397003,42.42960108,-5.67519553,10.69612418,23.13800097,87.26386294,1,1,7,6,5.851098176,43.96502038,0.6233455034,13.77553635,208.8032663,0.3214873695,227,0.8303507661,349,0.5132469297,8.492291441,1.537018074,1795.955634,1347.955634,1235.955634,910.9471127,717.5789822,3532.689622,2554.648106,2332.848442,1718.979543,1353.373919,3448.299611,2546.464713,2331.087957,0,0,0,0,21,31,47,58,100,147,191,211,241,262,47,173,193,81,217,193,16.03531816,73.82236747,22,-11,-15,-42,1,FALSE,1
711,985,Nevada,S,5,298,NA,Barley,,Barley - spring,95,4/5,140,5/20,117.5,46,201,7/20,248,9/5,224.5,48,USDA UPHD,,NA,Barley,298,107,40.48099646,-118.1378122,11.94837307,-33.24994252,9.300490654,19.38472859,-1.384437459,8.753710789,21.73473136,26.45706199,1,7,7,12,9.54719441,21.04367846,0.7385528677,14.77490536,270.1517548,0.0426241401,197,1.259528413,353,0.1663823212,6.53651877,0.8227052197,1844.266988,1416.266988,1309.266988,988.2669876,774.8851728,3458.920646,2340.643396,2105.795534,1482.820109,1127.577753,3073.472509,2229.842327,2034.119495,1475.526102,0,0,0,3,15,34,46,50,137,198,221,256,281,0,166,100,1,228,100,17.23614007,16.77464494,42,4,-20,-365,1,FALSE,1
712,986,North Dakota,S,5,304,NA,Barley,,Barley - spring,111,4/21,146,5/26,128.5,36,211,7/30,249,9/6,230,39,USDA UPHD,,NA,Barley,304,101.5,47.88737431,-99.67343229,7274.565973,-39.84963124,4.001364197,37.7658834,-15.1044399,12.40927345,20.53671515,82.3163032,1,2,7,6,10.40713593,52.42755971,0.5828408457,16.06384083,239.9079581,0.3859059727,202,2.74965549,364,0.4571621452,10.53885821,1.522932854,1786.394619,1378.394619,1276.394619,970.3946191,766.3946191,2813.75792,1983.950081,1792.386822,1262.148669,952.2294582,2594.858487,1896.925301,1730.15905,1249.793253,951.8550005,0,0,0,7,23,35,145,176,219,237,268,289,37,146,222,58,188,222,17.51367274,67.27172727,42,24,21,-8,1,FALSE,1
713,987,Oregon,S,5,307,NA,Barley,,Barley - spring,244,9/1,135,5/15,7,257,186,7/5,244,9/1,215,59,USDA UPHD,,NA,Barley,307,208,44.60921875,-119.9654224,368.7947645,-32.73213653,8.636970734,35.82233736,-1.16369819,10.26980407,19.28953454,62.80586583,1,7,7,12,-1.019477841,60.25657308,0.294287527,10.09544472,53.17755897,0.05565264995,197,5.082246658,351,4.437223278,5.872085353,0.6197350747,1872.809272,1205.28527,1066.5705,711.4919306,516.4195253,3203.161855,2080.455678,1844.48683,1229.107733,886.8525645,0,0,0,0,0,20,74,118,132,154,170,48,136,207,232,272,302,0,159,169,32,228,169,8.926710585,33.56859529,-60,-122,-136,-170,1,FALSE,1
714,988,South Dakota,S,5,311,NA,Barley,,Barley - spring,96,4/6,140,5/20,118,45,193,7/12,232,8/20,212.5,40,USDA UPHD,,NA,Barley,311,94.5,45.04058036,-99.62702292,322.1547254,-38.05474721,6.703720477,38.93084035,-10.63477715,9.222815101,22.71576185,84.0704649,1,1,7,6,9.873778211,57.97601416,0.6189930632,15.19534706,238.4154052,0.3365272534,221,1.037217609,354,0.5166024035,9.833677314,1.547039859,1714.271021,1334.271021,1239.271021,954.2710206,764.2893179,3288.989098,2389.540718,2182.380566,1603.649019,1257.30984,3084.838507,2313.728602,2129.21683,1595.5269,0,0,0,1,10,25,36,126,161,201,220,248,269,27,164,228,66,203,228,18.04495811,71.23366053,40,15,12,-10,1,FALSE,1
715,989,Utah,S,5,314,NA,Barley,,Barley - spring,79,3/20,130,5/10,104.5,52,196,7/15,244,9/1,220,49,USDA UPHD,,NA,Barley,314,115.5,40.71345075,-112.0965323,270.3610639,-32.80998428,7.408846038,35.09077852,-5.074610707,22.23312021,20.83216316,42.47733306,1,7,7,4,6.185787667,42.47726672,0.6749750558,14.2187147,238.7042202,0.116723747,197,2.291296591,356,0.4243579281,7.411250836,0.9075713031,1756.300725,1292.300725,1176.300725,838.0928099,639.399459,3039.820674,2080.643449,1868.772631,1297.706311,969.808483,2914.305198,2065.126515,1864.174037,0,0,0,0,23,34,53,65,101,159,212,234,268,292,0,153,171,17,207,171,15.14052349,31.70585313,-2,-37,-50,-100,1,FALSE,1
716,990,Washington,S,5,317,NA,Barley,,Barley - spring,60,3/1,140,5/20,100,81,196,7/15,258,9/15,227,63,USDA UPHD,,NA,Barley,317,127,47.03283385,-117.9334413,1668.610441,-32.37157672,8.87318314,35.61803839,-1.872850197,14.54790064,19.93640197,59.3188816,1,7,7,12,7.523863795,33.97892852,0.5404346515,14.37772698,192.5601032,0.07942951128,197,6.444018501,351,0.4089501879,6.388063576,0.691783024,1948.786401,1440.786401,1313.786401,933.7466289,702.7266225,3323.825667,2220.991739,1983.982418,1354.001151,999.1843914,3072.751242,2168.247831,1957.009023,0,0,0,0,19,33,55,71,57,135,200,224,262,291,1,165,174,39,230,174,15.34477481,26.01889972,30,-16,-39,-365,1,FALSE,1
717,991,Wisconsin,S,5,319,NA,Barley,,Barley - spring,95,4/5,135,5/15,115,41,196,7/15,244,9/1,220,49,USDA UPHD,,NA,Barley,319,105,44.46550495,-90.00184761,206.1147196,-38.72591678,6.319424145,65.9823534,-10.73431701,23.49860669,21.14475529,101.4865641,1,2,7,8,8.851856922,75.60101836,0.5782161627,14.99122728,226.6523213,0.5548692469,196,3.497783174,350,0.7288213343,9.285903158,1.378250276,1792.668672,1372.668672,1267.668672,952.6686724,745.7426546,3136.539534,2227.031404,2018.811334,1440.753479,1098.017518,2972.098742,2175.026288,1985.315704,1439.05276,0,0,0,5,15,31,43,122,160,203,223,254,279,162,162,365,204,204,365,17.07303498,92.66956639,30,12,10,3,1,FALSE,1
718,992,Wyoming,S,5,320,NA,Barley,,Barley - spring,74,3/15,148,5/28,111,75,210,7/29,264,9/21,237,55,USDA UPHD,,NA,Barley,320,126,43.76905561,-108.4425938,350.2842493,-42.56454717,5.88397444,23.89658396,-7.885273477,12.66077121,19.81115395,45.10660398,1,2,7,5,6.421887128,32.55902098,0.6350762507,14.73359221,234.2601144,0.1353240979,197,1.223085873,361,0.3293485912,7.960040341,1.315038929,1922.175555,1418.175555,1292.175555,921.2018365,698.297148,2748.570036,1860.336019,1662.133768,1125.569265,820.4827028,2633.195326,1843.865603,1656.433557,0,0,0,0,20,32,50,65,124,172,223,246,280,304,0,141,103,0,193,103,15.25536155,33.23887029,2,-47,-63,-365,1,FALSE,1
719,993,Arizona,S,5,274,NA,Barley,Winter,Barley - winter,314,11/10,32,2/1,355.5,84,135,5/15,182,7/1,158.5,48,USDA UPHD,,NA,Barley.Winter,274,168,33.03096573,-111.9453564,216.060667,-9.16783847,20.83468862,20.33328609,10.62274059,3.432284804,32.23721816,41.79784439,1,6,7,8,10.75781209,27.22884949,0.790667845,10.88195886,135.4607624,0.01373116167,166,0.4835151256,350,0.4687070434,6.403491758,0.9053392354,2812.690029,2140.690029,1972.690029,1468.690029,1132.690029,7539.453955,6079.453955,5714.453955,4619.453955,3889.453955,NA,NA,NA,NA,NA,0,0,0,43,80,97,0,0,0,58,116,142,0,365,0,0,365,0,16.74220255,15.92451929,365,365,295,-138,1,TRUE,1X
720,994,California,S,5,276,NA,Barley,Winter,Barley - winter,258,9/15,120,4/30,6.5,228,135,5/15,227,8/15,181,93,USDA UPHD,,NA,Barley.Winter,276,174.5,37.52305972,-120.5584215,426.0730715,-14.18330777,13.82194118,36.26997718,5.846609666,3.56774765,22.39800361,81.33617295,1,7,7,1,5.86415924,77.69315357,0.5248202373,10.66316193,94.84840023,0.01749826664,197,2.286594375,365,2.268773757,4.75085946,0.3346845917,2140.766783,1440.766783,1265.766783,789.4275556,548.3537576,5056.921838,3596.921838,3231.921838,2250.333028,1724.424219,NA,NA,NA,0,0,0,0,72,96,122,138,0,0,126,161,203,235,21,238,148,148,365,148,12.23295304,42.56096325,365,-97,-123,-365,1,TRUE,1X
721,995,Delaware,S,5,279,NA,Barley,Winter,Barley - winter,270,9/27,314,11/10,292,45,156,6/5,184,7/3,170,29,USDA UPHD,,NA,Barley.Winter,279,243,38.90851738,-75.49870691,116.9869008,-22.27968701,12.95582771,91.04862048,0.6548337814,77.8125911,24.57949571,114.0397638,1,2,7,8,13.55366321,80.08155865,0.6162333488,11.94884426,149.4993082,0.5067991638,166,3.2857202,358,1.088967081,6.965982244,1.059016539,2131.813738,1316.758768,1156.118947,743.3654073,526.9394065,4749.307129,3446.25216,3163.612338,2384.858799,1924.432798,NA,260.229387,209.0189447,88.70984279,36.3375061,0,89,147,171,196,207,0,89,147,171,204,225,218,218,365,277,277,365,8.772896042,87.51810135,272,234,222,219,1,TRUE,1X
722,996,Kansas,S,5,286,NA,Barley,Winter,Barley - winter,258,9/15,305,11/1,281.5,48,171,6/20,186,7/5,178.5,16,USDA UPHD,,NA,Barley.Winter,286,262,37.96522464,-100.0616814,2.676349187,-29.65712544,12.04719015,48.16076257,-1.796956036,15.4829764,25.75950845,88.68464257,1,1,7,6,14.44004197,45.50615613,0.6782650495,12.37729958,178.1189251,0.3394721119,197,0.7857413291,333,0.4984842307,8.147917239,1.439798672,2177.463009,1439.959743,1285.302224,883.4187331,660.5036354,4466.412843,3316.891446,3059.230889,2348.334571,1919.428704,455.0758668,231.4943974,189.0801921,89.68698529,43.67237502,50,113,159,177,206,218,51,113,160,178,209,231,31,206,119,52,252,119,8.126981554,41.74834027,247,196,188,168,1,TRUE,1X
723,997,Kentucky,S,5,287,NA,Barley,Winter,Barley - winter,268,9/25,293,10/20,280.5,26,152,6/1,176,6/25,164,25,USDA UPHD,,NA,Barley.Winter,287,248.5,36.91387011,-86.86885911,25.24840614,-28.26128456,13.83763711,104.3903199,0.579276156,73.65246659,25.42451638,129.6075246,1,10,7,3,16.24162334,77.62370839,0.6212693743,12.42505902,174.2770901,0.5322826093,227,4.318483624,350,0.8241668473,7.377450817,0.9822963144,2399.615832,1539.925572,1366.715655,911.3501806,661.5376372,5070.50984,3746.830762,3457.621431,2654.281178,2172.446264,NA,385.4897209,323.5827543,171.1053531,96.97970226,0,81,135,157,189,208,0,81,135,156,190,211,230,230,365,284,284,365,9.637011374,108.8785124,365,224,218,207,1,TRUE,1X
724,998,Maryland,S,5,290,NA,Barley,Winter,Barley - winter,260,9/17,311,11/7,285.5,52,163,6/12,189,7/8,176,27,USDA UPHD,,NA,Barley.Winter,290,255.5,39.04610954,-76.50320733,162.1219977,-23.20988888,12.64423204,89.99186446,-0.05457964916,75.09933565,24.45015823,104.9767356,1,2,7,8,14.31863205,81.02112742,0.5962105557,12.20443427,156.1257973,0.5375645708,167,3.42853911,355,1.021859453,7.184901464,1.067504662,2280.493916,1462.502361,1294.633567,857.863042,623.4491281,4635.885719,3381.894508,3105.01806,2341.258412,1888.820483,585.7150216,293.9257865,239.8106543,109.9746698,50.80935302,2,94,150,173,202,213,2,94,151,173,206,227,215,215,365,271,271,365,8.908020033,87.38548888,260,215,212,187,1,TRUE,1X
725,999,Nevada,S,5,298,NA,Barley,Winter,Barley - winter,248,9/5,293,10/20,270.5,46,191,7/10,237,8/25,214,47,USDA UPHD,,NA,Barley.Winter,298,308.5,40.48099646,-118.1378122,11.94837307,-33.24994252,9.300490654,19.38472859,-1.384437459,8.753710789,21.73473136,26.45706199,1,7,7,12,13.06597444,13.58110954,0.8163246299,12.83657523,210.4534774,0.0426241401,197,1.259528413,353,0.1307599457,6.53651877,0.8227052197,2462.994886,1568.744569,1389.857652,934.9070021,691.6493097,3458.920646,2340.643396,2105.795534,1482.820109,1127.577753,441.6568908,210.0267083,167.3038759,67.71048334,25.09727153,51,137,199,221,246,258,50,137,198,221,256,281,0,166,100,1,228,100,7.815176687,20.73592872,195,157,134,-365,1,TRUE,1X
726,1000,New Jersey,S,5,300,NA,Barley,Winter,Barley - winter,257,9/14,294,10/21,275.5,38,158,6/7,165,6/14,161.5,8,USDA UPHD,,NA,Barley.Winter,300,251,39.74657954,-75.13164129,13.60011639,-22.52002986,11.92721438,92.08381544,-0.9765885233,76.56720186,24.11953199,106.9815241,1,2,7,8,15.79271368,83.96533315,0.5914634262,12.61564713,168.6549229,0.5182551495,166,3.95765886,353,0.9336559309,7.309123094,1.06043451,1903.506867,1170.040563,1017.212493,625.2277291,420.0822475,4390.313546,3200.830314,2934.027217,2200.025676,1766.897331,670.3201397,366.3712946,306.0492028,156.7895757,84.61532023,32,103,160,182,213,228,32,104,160,182,214,234,205,205,365,262,262,365,7.522162059,89.07399305,239,206,202,174,1,TRUE,1X
727,1001,North Carolina,S,5,303,NA,Barley,Winter,Barley - winter,268,9/25,335,12/1,301.5,68,145,5/25,206,7/25,175.5,62,USDA UPHD,,NA,Barley.Winter,303,239,35.76466157,-80.46610504,64.45185173,-19.29717431,14.64477153,97.2640031,3.323853501,80.6947314,25.08574521,114.2682835,1,11,7,3,12.89444374,84.9676532,0.6079733831,11.70393551,145.953449,0.5913699926,166,2.621896048,362,1.202540536,6.547105212,1.037968075,2655.258008,1706.971611,1507.719654,1023.803693,763.5645869,5362.853638,3910.592332,3585.334196,2723.419932,2211.164666,NA,251.6269334,192.4456198,73.44197958,25.55530722,0,56,121,147,172,185,0,57,122,147,184,208,244,244,365,309,309,365,11.10986614,95.55676408,365,245,229,206,1,TRUE,1X
